"RECORDID","NIDIDFULL","NIDID","DAM_NAME","OTHER_DAM_NAME","OTHERSTRUCTUREID","LATITUDE","LONGITUDE","LOC_FLAG","STATE","COUNTY","RIVER","COMID","GNIS_NAME","FTYPE","STRM_ORDR","STATUSFLAG","HUC_2","HUC_12","MTRL","PRMRY_MTRL","CORE_MTRL","FND_MTRL","CNST_TYPE","HYD_HT","DAM_HT","STR_HT","MAX_HT","DAM_LEN","DAM_VOL","GATE","NUM_LOCKS","LOCKS","SPLLWYCONT","DISTTOSUB","CAP_MWA","GEN_MWHA","CF_A","REG_FERC","DLYSOLGEN","DLYWINDGEN","MULTI_PRPS","PRPS_PRMRY","PRPS_GEN","HYD_HD_A","FED_OP","FED_OP_OWN","MAX_STRG","NORM_STRG","MAX_DISCHA","UM_DAM_CT","UMDAMCTLEN","TOTUDAM_CT","DM_DAM_CT","TOTMSDAMCT","DISTTOUDAM","DISTTODDAM","PERCDISUS","DMDAMCTLEN","OWNER_TYPE","OWNER_GEN","FEDOWNNAME","HUC12_POP","CULTURE","RCRTN","AGE","MOD_AGE","FEMA_HZRD","HH_DAM_CT","FED_REG","PLTCLPRTY","NERCREG","NERCSUBREG","FFSHDLYTRP","CTDVBTRMP","CTUDVBTRMP","CTFISHCOLD","CTFISHSALT","CTWWPAD","DOM_WD","Q_EROM","MNANNAVGQ","MAXDLYQ","MINDLYQ","PERC10Q","PERC20Q","PERC30Q","PERC40Q","PERC50Q","PERC60Q","PERC70Q","PERC80Q","PERC90Q","DRNG_AREA","W_AREA","C_AREA","W_ELEV","C_ELEV","SRFC_AREA","W_RUNOFF","C_RUNOFF","W_HYDREG","C_HYDREG","W_HYDCON","C_HYDCON","DAM_STRG","W_HPRECIP","C_HPRECIP","W_HMNTEMP","C_HMNTEMP","W_HMAXTEMP","C_HMAXTEMP","W_HMINTEMP","C_HMINTEMP","CLIM_PRES","CLIM_PRESD","CLIM_FUT","CLIM_FUTD","ECOREGION","CTOCNSTRG","CTINLDSTRG","CTOCNCLPD","CTOCNEEL","CTOCNSALM","CTINLDSALM","CTOTRINLD","FISHPSSREQ","PROT_MGMT","PROT_TYPE","PROTSTATUS","ACCESS","BIODIV_LIM","WSR","CERADENS","W_IMPERV","C_IMPERV","W_RDDENS","C_RDDENS","W_HIURBAN","C_HIURBAN","W_CROP","C_CROP","W_WETLD","C_WETLD","W_FOREST","C_FOREST","NPDESDENSW","NPDESDENSC","TRI_DENSW","TRI_DENSC","SF_DENSW","SF_DENSC","IMP303DTOT","IMP303DBIO","IMP303DNUT","IMP303D_T","IMP303DPH","IMP303DSED","IMP303D","W_CHEMREG","C_CHEMREG","W_SEDREG","C_SEDREG","AGN_RUNOFF","AGP_RUNOFF","AG_RUNOFF","AG_EROSION","LITH","MMI_10PCT","W_CLAY","C_CLAY","W_SAND","C_SAND","W_OM","C_OM","W_PERM","C_PERM","W_RCKDEP","C_RCKDEP","W_KF","C_KF","Owner","Federally Regulated","Owner Type","Potential Capacity (MW)","Distance to Substation (km)","Community","Environmental","Grid","Industry","Batteries","H2 Feasibility","PSH Feasibility","Critical Habitat","Protected Land","Impaired Stream","Retail Price of Electricity (cents/kWh)","Wholesale Price of Electricity ($/MWh)","Financial Incentives","Regulatory Policies"
75275,"TN06503","TN06503","W. R. GRACE & CO.","-99999","-99999",35.088333,-85.247222,"-99999","Tennessee","HAMILTON","TRIBCHICKAMAUGA CREEK",19696479,"South Chickamauga Creek","StreamRiver",5,"-99999",6,60200010905,"Earth","Earth","-99999","-99999","-99999",8.5344,-99999,9.144,9.144,-99999,-99999,"No gates reported",0,"No locks","Uncontrolled spillway",0.522792461132823,3.243270371,12103.48611,42.60133563,"Dam likely would fall under FERC regulatory authority",3.90095000144,1200000,"Single purpose","Other","Other",6.4008,"No federal agency involved in operation","No federal agency involved in operation",92511,0,-99999,1,1,8,8,9,77.9097,69.768,0.1135,0.3408,"Private","Private","-99999",69663.1263669,"-99999","Dam has no recreational purposes reported",-99999,-99999,"Significant",1,"Dam is not under federal regulatory authority","R","SERC RELIABILITY CORPORATION (SERC)","CENTRAL",17078.2909946,-99999,-99999,-99999,-99999,-99999,5.645523,793,19.7225,647.9664,3.339403,38.6873,22.84455,16.69715,13.50025,11.7576,10.02686,8.253568,6.620777,4.960897,0.01553994,1201.612,9.747,276.5097,217.2959,0.01497338,606.8446,606,0.953093,0.9635465,0.9436696,0.9549904,24.0000000263,1315.833,1373.52,15.29598,15.60338,21.41162,21.74029,-1.41496,-1.172918,"Cfa","Temperate, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","-99999",0,1,0,1,0,0,0,7.14,"-99999","-99999","Dam is not on protected land","-99999","Dam is not on protected land","Not in W&S River protected area",0.550005555153,7.416537,7.854908,3.256923,6.890479,1.238462,6.629732,0.354424,0,0.2565305,0.877193,46.71064,22.61311,0.001664431,0,0.03328863,1.231148,0.003328863,0.1025957,85.8358542413,0,60.4913228687,0,0,25.3445310153,"Dam is located on a stream listed as impaired",0.9244108,0.885755,0.9565251,0.952769,4.13882470312,2.43134067672,334.510679354,1.77017620669,"Limestone",5.856,36.82615,40.49345,19.54844,18.0374,0.4747837,0.3789086,3.975126,4.152755,127.2389,140.8513,0.3440831,0.3476233,"DAVISON CHEMICAL CO.","NO","PRIVATE","3.24","0.52","0.07","0.19","0.24","0.16","LOW","LOW","LOW","NO","NO","YES","9.52","38.3073797","0","0"
75337,"TN07305","TN07305","JOHN SEVIER","JOHN SEVIER DETENTION DAM","-99999",36.38134021,-82.96578752,"Coordinates based on update from 2012 NPD Resource Assessment","Tennessee","HAWKINS","HOLSTON RIVER",22178440,"Holston River","ArtificialPath",6,"-99999",6,60101040104,"Concrete-Earth","Concrete","Concrete-Earth","Rock","Gravity",13.5636,6.096,14.6304,14.6304,338.328,16820.21,"No gates reported",0,"No locks","Uncontrolled spillway",0.595243618794439,11.67156631,43556.84987,42.60133563,"Dam may not fall under FERC regulatory authority; Owner is a federal agency",3.7196499996,1200000,"Single purpose","Water Supply","Storage",10.24128,"Federal agency involved in operation","Federal agency owner is same as federal operating entity",64942722,9540967.8,11187.7029200333,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Federal","Federal","TVA",7256.04682857,"-99999","Dam has no recreational purposes reported",37,37,"Significant",2,"Dam is not under federal regulatory authority","R","SERC RELIABILITY CORPORATION (SERC)","CENTRAL",20066.0300541,-99999,-99999,1,-99999,-99999,0.565972,4283,113.0495,876.6475,21.01964,207.2921,164.1215,136.5517,113.388,94.2986,77.78298,63.26516,49.25091,36.65301,7785.51,7779.425,0.081,705.787,334.3414,2.670928,537.4208,426,0.9557145,0.9385998,0.9496494,0.955143,43.999999995,1153.239,1085.328,12.11637,14.06467,18.36184,20.49957,-4.471263,-2.27,"Cfa","Temperate, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","-99999",0,1,0,0,0,0,0,7.14,"-99999","-99999","Dam is not on protected land","-99999","Dam is not on protected land","Not in W&S River protected area",0.447878330946,6.687799,8.823529,2.653989,0.5821111,0.3351071,3.333333,0.2287881,0,0.1184316,0,63.43873,36.66667,0.001928163,0,0.0145255,0,0.001285442,0,76.4748912209,0,11.2816423795,0,0,0,"Dam is located on a reach that is not listed as impaired",0.9365311,0.9294607,0.9622208,0.9623744,19.8847409716,8.47460276674,171.888371284,1.12642438907,"-99999",5.413,30.7669,30.47,27.13909,21.21478,0.6850486,0.63,6.407183,2.59,118.9211,62.1,0.2971657,0.324,"","NO","FEDERAL","11.67","0.6","0.09","0.16","0.31","0.16","MEDIUM","LOW","LOW","NO","NO","NO","9.52","55.77","0","0"
75637,"TN11708","TN11708","LILLARD MILL","-99999","-99999",35.58666148,-86.78436178,"Coordinates based on update from 2012 NPD Resource Assessment","Tennessee","MARSHALL","DUCK RIVER",19531956,"Duck River","ArtificialPath",6,"-99999",6,60400020703,"Concrete","Concrete","-99999","-99999","-99999",3.71856,-99999,4.81584,4.81584,66.7512,-99999,"No gates reported",0,"No locks","Uncontrolled spillway",8.30657473227732,2.799944572,10449.04875,42.60133563,"Dam likely would fall under FERC regulatory authority",3.91560999544,1200000,"Single purpose","Water Supply","Storage",3.371088,"No federal agency involved in operation","No federal agency involved in operation",685814.88,421850.16,-99999,3,2,14,4,7,0,68.9442,6.746,0.1953,"Local government","Other","-99999",1833.3242395,"-99999","Dam serves some recreational purpose",48,48,"Significant",1,"Dam is not under federal regulatory authority","R","SERC RELIABILITY CORPORATION (SERC)","CENTRAL",12746.3771152,-99999,-99999,-99999,-99999,-99999,0.145159,1619,43.9864,1002.398,0.1361824,112.7922,70.70947,47.81079,31.38793,19.19821,10.24729,4.603606,1.623501,0.4785406,2377.611,2377.805,7.6752,271.6512,201.5864,0.2185304,628.3683,628,0.9134085,0.9327691,0.925942,0.9564062,180.999999829,1402.268,1358.31,14.54159,14.47787,20.82491,21.16281,-1.677558,-2.289364,"Cfa","Temperate, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","-99999",0,0,0,0,0,0,0,7.14,"-99999","-99999","Dam is not on protected land","-99999","Dam is not on protected land","Not in W&S River protected area",0.613854110241,7.080875,6,1.888148,1.425657,0.2617708,0,6.384088,14.82176,1.635575,0.2579737,37.40128,50.39869,0.001682223,0,0.01850446,0,0.003785003,0,17.4345641289,0,17.3947957026,0,0,0,"Dam is located on a reach that is not listed as impaired",0.907979,0.9185439,0.9468203,0.9556662,32.4232298797,18.8296206353,362.434417445,3.9945286063,"Limestone",5.185,37.03103,36.44478,12.44411,10.15187,0.7313559,0.972459,3.104365,2.519117,121.1002,114.615,0.3198492,0.3228037,"CITY OF LEWISBURG","NO","LOCAL GOVERNMENT","2.8","8.31","0.07","0.19","0.24","0.16","LOW","LOW","LOW","YES","NO","NO","9.52","38.3073797","0","0"
76066,"TX00001","TX00001","BARDWELL LAKE","-99999","-99999",32.25014342,-96.64707736,"Coordinates based on update from 2012 NPD Resource Assessment","Texas","ELLIS","WAXAHACHIE CREEK",1446926,"Waxahachie Creek","StreamRiver",3,"-99999",12,120301090306,"Earth","Earth","Earth","Rock and Soil","-99999",23.7744,24.9936,24.9936,24.9936,4693.92,2713482.1505,"Some type of gate/control structure reported",0,"No locks","Uncontrolled spillway",7.26023207306179,1.95246781,4202.956449,24.57349343,"Dam may not fall under FERC regulatory authority; Owner is a federal agency",4.59277999158,3e+06,"Multiple purposes","Flood Control and Storm Water Management","Storage",17.49552,"Federal agency involved in operation","Federal agency owner is same as federal operating entity",391608930.84,67676113.68,2915.04945556685,3,5,12,2,5,0,82.5545,115.2558,0.3124,"Federal","Federal","USACE",8397.6380571,"-99999","Dam serves some recreational purpose",21,6,"Low",4,"Dam is not under federal regulatory authority","R","TEXAS RELIABILITY ENTITY (TRE)","ERCOT",11302.1194611,8,-99999,1,-99999,-99999,0.697004,94,3.296991,150.6232,0.0303986,8.531145,3.840382,1.812897,0.8942767,0.4510739,0.2350914,0.1380308,0.08439548,0.0579421,461.0182,454.05,2.4507,183.4193,122.5197,14.44729,180.5508,178,0.9031094,0.901981,0.9462668,0.946534,105192.994736,981.5432,982.2264,18.53973,18.57998,24.67627,24.94474,0.7080571,1,"Cfa","Temperate, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","NORTHERN FORESTS",0,0,0,0,0,0,0,100,"-99999","-99999","Dam is not on protected land","-99999","Dam is not on protected land","Not in W&S River protected area",0.509717941284,6.872998,4.16,3.0454,1.246776,1.182953,0,17.96234,39.95593,1.715362,14.57951,10.58276,5.582079,0.002202401,0,0.03964321,0,0.004404801,0,0,0,0,0,0,0,"Dam is located on a reach that is not listed as impaired",0.9083816,0.911501,0.925217,0.9382292,23.1074480314,8.14125366208,121.779251922,2.5663756212,"Fine-detrital",3.659,48.73824,63.99237,10.77522,8.850499,1.597244,1.636427,1.456966,1.303033,121.531,152.0404,0.318472,0.3233823,"USACE - FORT WORTH DISTRICT","NO","FEDERAL","1.95","7.26","0.28","0.45","0.23","0.08","LOW","LOW","LOW","NO","NO","NO","8.36","29.58","1","10"
76067,"TX00002","TX00002","BELTON LAKE","-99999","-99999",31.10617222,-97.47498669,"Coordinates based on update from 2012 NPD Resource Assessment","Texas","BELL","LEON RIVER",2572334,"Leon River","ArtificialPath",5,"-99999",12,120702011005,"Earth","Earth","Earth","Rock and Soil","-99999",56.9976,58.5216,58.5216,58.5216,1683.7152,4633203.3,"Some type of gate/control structure reported",0,"No locks","Uncontrolled spillway",2.98732068599554,27.47920205,59152.7752,24.57349343,"Dam may not fall under FERC regulatory authority; Owner is a federal agency",4.54112000545,3e+06,"Multiple purposes","Flood Control and Storm Water Management","Storage",40.96512,"Federal agency involved in operation","Federal agency owner is same as federal operating entity",2314871916,564440448,13379.71001472,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Federal","Federal","USACE",7618.56620926,"-99999","Dam has no recreational purposes reported",50,50,"High",0,"Dam is not under federal regulatory authority","R","TEXAS RELIABILITY ENTITY (TRE)","ERCOT",8456.85729027,9,-99999,-99999,-99999,-99999,0.669344,463,20.14154,822.4402,0.1842708,48.34717,25.67002,15.66326,10.37631,6.785657,4.451039,2.942751,1.860494,0.9646814,9220.364,9246.552,14.1417,377.1805,192.3477,49.77638,52.137,48,0.9616795,0.9901671,0.9728203,0.9546922,0,813.7244,904.5327,18.34693,19.08976,24.90304,25.45336,0.4286986,1.841055,"Cfa","Temperate, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","NORTHERN FORESTS",0,0,0,0,0,0,0,100,"Federal","Recreation Management Area","Dam is on protected land","Open Access","No biodiversity protection","Not in W&S River protected area",0.437133967876,6.33059,6.223582,1.304248,4.84153,0.1086437,0.203653,6.001462,0.8591612,0.9081612,1.279196,16.66034,15.59218,0.0004325937,0,0.0008651873,0,0,0,0,0,0,0,0,0,"Dam is located on a reach that is not listed as impaired",0.9511317,0.9619636,0.9693894,0.9744122,2.53828100878,2.45271101928,58.7587349965,0.583906077439,"-99999",3.376,35.21577,38.97502,24.45661,13.58598,1.263607,2.417767,2.604291,2.097912,115.594,68.93815,0.3015518,0.1620792,"USACE - FORT WORTH DISTRICT","NO","FEDERAL","27.48","2.99","0.31","0.47","0.24","0.04","LOW","LOW","LOW","NO","YES","NO","8.36","29.58","1","10"
76068,"TX00003","TX00003","BENBROOK LAKE","-99999","-99999",32.65073255,-97.44840009,"Coordinates based on update from 2012 NPD Resource Assessment","Texas","TARRANT","CLEAR FORK OF TRINITY RIVER",1268934,"Clear Fork Trinity River","StreamRiver",4,"-99999",12,120301020305,"Earth","Earth","Earth","Rock","-99999",37.7952,39.624,40.8432,40.8432,2782.824,4033027.625,"Some type of gate/control structure reported",0,"No locks","Uncontrolled spillway",3.76362253167396,5.329573062,11472.64162,24.57349343,"Dam may not fall under FERC regulatory authority; Owner is a federal agency",4.89799998059,3e+06,"Multiple purposes","Flood Control and Storm Water Management","Storage",28.59024,"Federal agency involved in operation","Federal agency owner is same as federal operating entity",505726800,108854610,4870.497613824,3,4,30,5,8,0,16.6522,119.4214,0.5826,"Federal","Federal","USACE",15523.980241,"-99999","Dam has no recreational purposes reported",47,47,"High",1,"Dam is not under federal regulatory authority","R","TEXAS RELIABILITY ENTITY (TRE)","ERCOT",12683.2149353,8,-99999,1,-99999,-99999,1.505816,121,3.530231,103.184,0.7017621,6.753367,4.170377,3.056015,2.429953,2.078297,1.84254,1.609685,1.383421,1.171723,1111.106,1119.445,7.3341,301.1405,207.1812,15.25666,113.3115,114,0.9039621,0.9479257,0.9185925,0.9312475,133598.994388,898.4654,898.2101,18.04686,18.82907,24.5494,24.87599,-0.1780519,0.4498098,"Cfa","Temperate, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","NORTHERN FORESTS",0,0,0,0,0,0,0,100,"Federal","Recreation Management Area","Dam is on protected land","Open Access","No biodiversity protection","Not in W&S River protected area",0.151221111417,7.358116,7.926375,2.178631,5.572706,0.4454796,0.7362867,1.183685,0.2699718,0.4076126,0.02454289,11.43808,6.479323,0.001786599,0,0.006253098,0,0.001786599,0,0.106379204953,0,0,0,0,0,"Dam is located on a stream listed as impaired",0.9150868,0.8949701,0.9212624,0.9482267,0.218093199264,0.0780188610467,5.34314697954,0.0186640176652,"-99999",3.665,33.00601,34.40332,24.00343,19.17866,1.009498,1.306982,2.591766,2.517971,102.5899,92.9654,0.3204277,0.2748129,"USACE - FORT WORTH DISTRICT","NO","FEDERAL","5.33","3.76","0.36","0.5","0.23","0.09","LOW","LOW","LOW","NO","YES","YES","8.36","29.58","1","10"
76071,"TX00005","TX00005","GRAPEVINE LAKE","-99999","-99999",32.97269942,-97.05703303,"Coordinates based on update from 2012 NPD Resource Assessment","Texas","TARRANT","DENTON CREEK",1287057,"Denton Creek","StreamRiver",5,"-99999",12,120301040306,"Earth","Earth","Earth","Soil","-99999",39.624,41.7576,41.7576,41.7576,3764.28,5405403.85,"Some type of gate/control structure reported",0,"No locks","Uncontrolled spillway",2.78190150167444,4.042301446,8701.611798,24.57349343,"Dam may not fall under FERC regulatory authority; Owner is a federal agency",4.5452000564,3e+06,"Multiple purposes","Flood Control and Storm Water Management","Storage",29.23032,"Federal agency involved in operation","Federal agency owner is same as federal operating entity",971982240,223259880,5417.29592151552,2,1,87,4,6,0,17.6195,180.7162,0.4935,"Federal","Federal","USACE",37262.8985722,"-99999","Dam serves some recreational purpose",56,56,"High",1,"Dam is under federal regulatory authority","R","TEXAS RELIABILITY ENTITY (TRE)","ERCOT",13090.9970894,11,-99999,-99999,-99999,-99999,3.689335,215,7.893753,555.1979,0.1508332,16.41936,9.084808,6.016551,4.138756,2.994999,2.23691,1.594428,1.018137,0.5701633,1781.913,1800.127,1.0035,257.8655,149.9701,29.86583,105.9038,106,0.9048114,0.9524219,0.9258973,0.8827534,57.0225402046,952.9088,957.8135,17.87236,18.88132,24.12263,24.74518,-0.08166544,0.6,"Cfa","Temperate, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","NORTHERN FORESTS",0,0,0,0,0,0,0,100,"Federal","Recreation Management Area","Dam is on protected land","Open Access","No biodiversity protection","Not in W&S River protected area",0.922209262848,7.479954,8.685509,2.225129,2.357374,0.8303415,0.4484305,5.583756,0,0.7332483,1.255605,13.80713,6.367713,0.001666549,0,0.006666197,0,0.0005555164,0,0,0,0,0,0,0,"Dam is located on a reach that is not listed as impaired",0.9119237,0.8816819,0.9251883,0.9619271,0.463372963542,0.203663266385,59.043947571,0.204502475048,"-99999",3.808,36.71356,65.46,22.25208,8.664224,0.7842898,1.65,2.191377,1.27,128.7872,152.4,0.3371246,0.2873094,"USACE - FORT WORTH DISTRICT","YES","FEDERAL","4.04","2.78","0.39","0.5","0.23","0.1","LOW","LOW","LOW","NO","YES","NO","8.36","29.58","1","10"
76073,"TX00007","TX00007","LAVON LAKE","LAVON LAKE","-99999",33.03189522,-96.48127903,"Coordinates based on update from 2012 NPD Resource Assessment","Texas","COLLIN","EAST FORK OF TRINITY RIVER",1292272,"East Fork Trinity River","StreamRiver",4,"-99999",12,120301060307,"Earth","Earth","Earth","Rock and Soil","-99999",23.1648,24.6888,24.6888,24.6888,5941.4664,4580185.233525,"Some type of gate/control structure reported",0,"No locks","Controlled spillway",2.70803589499279,10.95336304,23578.62577,24.57349343,"Dam may not fall under FERC regulatory authority; Owner is a federal agency",4.63382998894,3e+06,"Multiple purposes","Flood Control and Storm Water Management","Storage",17.28216,"Federal agency involved in operation","Federal agency owner is same as federal operating entity",1258766340,563083620,10128.9360259584,2,2,51,2,4,0,27.5192,129.9482,0.2604,"Federal","Federal","USACE",2639.49834564,"-99999","Dam serves some recreational purpose",70,70,"High",2,"Dam is under federal regulatory authority","R","TEXAS RELIABILITY ENTITY (TRE)","ERCOT",10301.6682243,6,-99999,-99999,-99999,-99999,0.311461,281,21.09303,407.5097,3.480229,46.26257,29.9073,21.52868,16.22767,12.46328,9.607335,7.810412,6.714865,5.602537,1994.292,1998.073,7.713,196.3292,145.4748,86.6028,212.0339,212,0.9118888,0.9715306,0.9495451,0.9724105,332582.830375,1054.604,1026.117,17.88094,18.21127,23.8938,24.3361,-0.06020861,0.3754726,"Cfa","Temperate, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","NORTHERN FORESTS",0,0,0,0,0,0,0,100,"Federal","Recreation Management Area","Dam is on protected land","Open Access","No biodiversity protection","Not in W&S River protected area",0.715455055237,6.963791,7.920888,2.298512,2.832095,0.6764618,1.365228,14.4565,4.515753,1.717955,24.99417,14.30416,14.36406,0,0,0.00900868,0,0.001000964,0,0,0,0,0,0,0,"Dam is located on a reach that is not listed as impaired",0.9106409,0.940759,0.9347119,0.9700435,11.9124308549,5.40414001314,134.821188873,2.24305461427,"Fine-detrital",3.866,48.67241,57.35294,8.954677,9.401444,1.617384,1.577447,1.624556,1.44959,130.6792,150.4139,0.3197087,0.3240128,"USACE - FORT WORTH DISTRICT","YES","FEDERAL","10.95","2.71","0.33","0.5","0.23","0.09","LOW","LOW","LOW","NO","YES","NO","8.36","29.58","1","10"
76075,"TX00009","TX00009","NAVARRO MILLS LAKE","-99999","-99999",31.95762695,-96.68960449,"Coordinates based on update from 2012 NPD Resource Assessment","Texas","NAVARRO","RICHLAND CREEK",4133643,"Richland Creek","ArtificialPath",4,"-99999",12,120301080110,"Earth","Earth","Earth","Rock and Soil","-99999",23.4696,24.9936,26.5176,26.5176,2307.336,1769944.825,"Some type of gate/control structure reported",0,"No locks","Controlled spillway",0.288605116253525,3.645499662,7847.44119,24.57349343,"Dam may not fall under FERC regulatory authority; Owner is a federal agency",4.60091000021,3e+06,"Multiple purposes","Flood Control and Storm Water Management","Storage",18.56232,"Federal agency involved in operation","Federal agency owner is same as federal operating entity",399498268.92,78079284,6167.32423719782,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Federal","Federal","USACE",1264.43394701,"-99999","Dam serves some recreational purpose",57,57,"High",0,"Dam is under federal regulatory authority","R","TEXAS RELIABILITY ENTITY (TRE)","ERCOT",11268.5588131,6,-99999,-99999,-99999,-99999,0.106237,143,4.821146,209.511,1.041494,10.75956,6.274687,3.999639,2.727824,2.040937,1.692729,1.53679,1.449585,1.353323,828.7968,829.791,6.0498,175.6816,137.9468,20.51758,168.8122,171,0.8865264,0.9376671,0.9371733,0.9503207,0.0116178768447,961.8806,971.7487,18.82066,18.82336,25.01729,25.16175,0.9856726,0.987355,"Cfa","Temperate, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","NORTHERN FORESTS",0,0,0,0,0,0,0,100,"-99999","-99999","Dam is not on protected land","-99999","Dam is not on protected land","Not in W&S River protected area",0.42812910676,5.625459,6.060447,1.354752,4.013913,0.01442532,0.04462957,31.66856,0,1.750561,2.692651,7.351381,15.85838,0,0,0.001205123,0,0,0,0,0,0,0,0,0,"Dam is located on a reach that is not listed as impaired",0.9066175,0.9316313,0.9244998,0.9342712,18.3157484161,6.18217927948,139.164827114,2.22949317134,"Sandstone-mudstone",3.596,49.55019,41.22169,10.88385,15.01611,1.581402,1.246415,1.570365,2.377803,135.5474,152.4,0.3224415,0.3133368,"","YES","FEDERAL","3.65","0.29","0.28","0.45","0.23","0.03","LOW","LOW","LOW","NO","NO","NO","8.36","29.58","1","10"
76076,"TX00010","TX00010","PROCTOR LAKE","-99999","-99999",31.96933048,-98.48564629,"Coordinates based on update from 2012 NPD Resource Assessment","Texas","COMANCHE","LEON RIVER",2569852," ","ArtificialPath",4,"-99999",12,120702010307,"Earth","Earth","Earth","Rock and Soil","-99999",24.6888,26.2128,26.2128,26.2128,3968.496,2339538.3,"Some type of gate/control structure reported",0,"No locks","Controlled spillway",8.47312817703692,1.547797211,3331.84713,24.57349343,"Dam may not fall under FERC regulatory authority; Owner is a federal agency",5.0364299999,3e+06,"Multiple purposes","Flood Control and Storm Water Management","Storage",18.34896,"Federal agency involved in operation","Federal agency owner is same as federal operating entity",722572584,73268712,10279.015312896,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Federal","Federal","USACE",869.141352907,"-99999","Dam serves some recreational purpose",69,69,"High",4,"Dam is under federal regulatory authority","R","TEXAS RELIABILITY ENTITY (TRE)","ERCOT",2316.88551092,3,-99999,-99999,-99999,-99999,0.081699,53,0.7620651,41.03367,0.007185614,1.826025,0.7521088,0.3732004,0.2135221,0.1310458,0.08367772,0.05490329,0.03525778,0.02279464,3276.337,754.983,16.9668,447.2258,368.2394,18.65602,47.38524,48,0.9467558,0.9882039,0.9683404,0.9713015,190999.000068,788.7107,814.2722,17.97782,18.242,24.72318,25.18493,-0.2405394,-0.3286548,"Cfa","Temperate, no dry season, hot summer","Cfa","Temperate, no dry season, hot summer","NORTHERN FORESTS",0,0,0,0,0,0,0,100,"-99999","-99999","Dam is not on protected land","-99999","Dam is not on protected land","Not in W&S River protected area",0.839503347874,5.947928,7.287066,1.231311,2.103849,0.01168238,0.04243582,7.927927,0.5251432,0.7182281,2.567367,14.97455,7.521748,0,0,0,0,0,0,25.373287694,0,0,0,0,0,"Dam is located on a reach that is not listed as impaired",0.9402473,0.9604007,0.9658292,0.9795944,0.923712982206,1.26435703776,28.1863310889,0.097302372216,"Claystone",3.391,31.60898,29.79876,37.61745,45.02617,0.8162692,0.5837215,3.712334,3.780296,141.465,152.4,0.2726087,0.1914253,"","YES","FEDERAL","1.55","8.47","0.22","0.43","0.23","0.02","LOW","LOW","LOW","NO","NO","NO","8.36","29.58","1","10"
